participant_id,experiment,item,cond,presentation_order,literal_response,response,timestamp,english_first_language,country_of_birth
6318acc6273e916b39a95a85,V-Prep-NP,5,of_NP,88,NA,2-Unnatural,2024-05-08 08:08:55,Yes,UK
6318acc6273e916b39a95a85,comprehension,15,comprehension,89,Yes,Yes,2024-05-08 08:08:55,Yes,UK
6318acc6273e916b39a95a85,Filler,3,NA,90,NA,5-Very Natural,2024-05-08 08:08:55,Yes,UK
6318acc6273e916b39a95a85,comprehension,76,comprehension,91,No,No,2024-05-08 08:08:55,Yes,UK
6318acc6273e916b39a95a85,V-Prep-NP,11,of_PP,92,NA,1-Very Unnatural,2024-05-08 08:08:55,Yes,UK
6318acc6273e916b39a95a85,comprehension,34,comprehension,93,Yes,Yes,2024-05-08 08:08:55,Yes,UK
6318acc6273e916b39a95a85,Filler,28,NA,94,NA,4-Natural,2024-05-08 08:08:55,Yes,UK
6318acc6273e916b39a95a85,comprehension,101,comprehension,95,Yes,Yes,2024-05-08 08:08:55,Yes,UK
6318acc6273e916b39a95a85,Filler,18,NA,96,NA,5-Very Natural,2024-05-08 08:08:55,Yes,UK
6318acc6273e916b39a95a85,comprehension,91,comprehension,97,No,No,2024-05-08 08:08:55,Yes,UK
6318acc6273e916b39a95a85,Filler,15,NA,98,NA,4-Natural,2024-05-08 08:08:55,Yes,UK
6318acc6273e916b39a95a85,comprehension,88,comprehension,99,No,No,2024-05-08 08:08:55,Yes,UK
6318acc6273e916b39a95a85,V-P-NP,10,other_NP,100,NA,2-Unnatural,2024-05-08 08:08:55,Yes,UK
6318acc6273e916b39a95a85,V-Prep-NP,1,of_base,101,NA,5-Very Natural,2024-05-08 08:08:55,Yes,UK
6318acc6273e916b39a95a85,comprehension,1,comprehension,102,Yes,Yes,2024-05-08 08:08:55,Yes,UK
6318acc6273e916b39a95a85,Filler,37,NA,103,NA,4-Natural,2024-05-08 08:08:55,Yes,UK
6318acc6273e916b39a95a85,comprehension,110,comprehension,104,Yes,Yes,2024-05-08 08:08:55,Yes,UK
6318acc6273e916b39a95a85,Filler,11,NA,105,NA,3-Neutral,2024-05-08 08:08:55,Yes,UK
6318acc6273e916b39a95a85,comprehension,84,comprehension,106,No,No,2024-05-08 08:08:55,Yes,UK
6318acc6273e916b39a95a85,Filler,8,NA,107,NA,5-Very Natural,2024-05-08 08:08:55,Yes,UK
6318acc6273e916b39a95a85,comprehension,81,comprehension,108,No,No,2024-05-08 08:08:55,Yes,UK
6318acc6273e916b39a95a85,Filler,26,NA,109,NA,2-Unnatural,2024-05-08 08:08:55,Yes,UK
6318acc6273e916b39a95a85,comprehension,99,comprehension,110,Yes,Yes,2024-05-08 08:08:55,Yes,UK
6318acc6273e916b39a95a85,V-Prep-NP,12,of_NP,111,NA,4-Natural,2024-05-08 08:08:55,Yes,UK
6318acc6273e916b39a95a85,comprehension,36,comprehension,112,No,No,2024-05-08 08:08:55,Yes,UK
6318acc6273e916b39a95a85,Filler,21,NA,113,NA,2-Unnatural,2024-05-08 08:08:55,Yes,UK
6318acc6273e916b39a95a85,comprehension,94,comprehension,114,Yes,Yes,2024-05-08 08:08:55,Yes,UK
6318acc6273e916b39a95a85,V-P-NP,6,other_base,115,NA,3-Neutral,2024-05-08 08:08:55,Yes,UK
63e52fbd881a263f903bf720,V-P-NP,11,other_base,0,NA,4-Natural,2024-05-08 08:10:06,Yes,Other
63e52fbd881a263f903bf720,V-Prep-NP,10,of_PP,1,NA,2-Unnatural,2024-05-08 08:10:06,Yes,Other
63e52fbd881a263f903bf720,comprehension,31,comprehension,2,No,No,2024-05-08 08:10:06,Yes,Other
63e52fbd881a263f903bf720,Filler,36,NA,3,NA,5-Very Natural,2024-05-08 08:10:06,Yes,Other
63e52fbd881a263f903bf720,comprehension,109,comprehension,4,Yes,Yes,2024-05-08 08:10:06,Yes,Other
63e52fbd881a263f903bf720,Filler,39,NA,5,NA,5-Very Natural,2024-05-08 08:10:06,Yes,Other
63e52fbd881a263f903bf720,comprehension,112,comprehension,6,Yes,Yes,2024-05-08 08:10:06,Yes,Other
63e52fbd881a263f903bf720,Filler,25,NA,7,NA,2-Unnatural,2024-05-08 08:10:06,Yes,Other
63e52fbd881a263f903bf720,comprehension,98,comprehension,8,Yes,Yes,2024-05-08 08:10:06,Yes,Other
63e52fbd881a263f903bf720,V-P-NP,9,other_NP,9,NA,5-Very Natural,2024-05-08 08:10:06,Yes,Other
63e52fbd881a263f903bf720,Filler,40,NA,10,NA,4-Natural,2024-05-08 08:10:06,Yes,Other
63e52fbd881a263f903bf720,comprehension,113,comprehension,11,Yes,No,2024-05-08 08:10:06,Yes,Other
63e52fbd881a263f903bf720,V-Prep-NP,4,of_base,12,NA,3-Neutral,2024-05-08 08:10:06,Yes,Other
63e52fbd881a263f903bf720,comprehension,10,comprehension,13,No,Yes,2024-05-08 08:10:06,Yes,Other
63e52fbd881a263f903bf720,Filler,3,NA,14,NA,4-Natural,2024-05-08 08:10:06,Yes,Other
63e52fbd881a263f903bf720,comprehension,76,comprehension,15,No,No,2024-05-08 08:10:06,Yes,Other
63e52fbd881a263f903bf720,Filler,38,NA,16,NA,3-Neutral,2024-05-08 08:10:06,Yes,Other
63e52fbd881a263f903bf720,comprehension,111,comprehension,17,Yes,Yes,2024-05-08 08:10:06,Yes,Other
63e52fbd881a263f903bf720,Filler,7,NA,18,NA,3-Neutral,2024-05-08 08:10:06,Yes,Other
63e52fbd881a263f903bf720,comprehension,80,comprehension,19,No,No,2024-05-08 08:10:06,Yes,Other
63e52fbd881a263f903bf720,Filler,4,NA,20,NA,2-Unnatural,2024-05-08 08:10:06,Yes,Other
63e52fbd881a263f903bf720,comprehension,77,comprehension,21,No,No,2024-05-08 08:10:06,Yes,Other
63e52fbd881a263f903bf720,Filler,31,NA,22,NA,1-Very Unnatural,2024-05-08 08:10:06,Yes,Other
63e52fbd881a263f903bf720,comprehension,104,comprehension,23,Yes,Yes,2024-05-08 08:10:06,Yes,Other
63e52fbd881a263f903bf720,Filler,12,NA,24,NA,2-Unnatural,2024-05-08 08:10:06,Yes,Other
63e52fbd881a263f903bf720,comprehension,85,comprehension,25,No,No,2024-05-08 08:10:06,Yes,Other
63e52fbd881a263f903bf720,V-Prep-NP,7,of_base,26,NA,1-Very Unnatural,2024-05-08 08:10:06,Yes,Other
63e52fbd881a263f903bf720,comprehension,20,comprehension,27,Yes,Yes,2024-05-08 08:10:06,Yes,Other
63e52fbd881a263f903bf720,Filler,33,NA,28,NA,3-Neutral,2024-05-08 08:10:06,Yes,Other
63e52fbd881a263f903bf720,comprehension,106,comprehension,29,Yes,Yes,2024-05-08 08:10:06,Yes,Other
63e52fbd881a263f903bf720,Filler,16,NA,30,NA,3-Neutral,2024-05-08 08:10:06,Yes,Other
63e52fbd881a263f903bf720,comprehension,89,comprehension,31,No,Yes,2024-05-08 08:10:06,Yes,Other
63e52fbd881a263f903bf720,V-Prep-NP,5,of_base,32,NA,2-Unnatural,2024-05-08 08:10:06,Yes,Other
63e52fbd881a263f903bf720,comprehension,14,comprehension,33,Yes,Yes,2024-05-08 08:10:06,Yes,Other
63e52fbd881a263f903bf720,Filler,22,NA,34,NA,5-Very Natural,2024-05-08 08:10:06,Yes,Other
63e52fbd881a263f903bf720,comprehension,95,comprehension,35,Yes,Yes,2024-05-08 08:10:06,Yes,Other
63e52fbd881a263f903bf720,Filler,29,NA,36,NA,3-Neutral,2024-05-08 08:10:06,Yes,Other
63e52fbd881a263f903bf720,comprehension,102,comprehension,37,Yes,Yes,2024-05-08 08:10:06,Yes,Other
63e52fbd881a263f903bf720,Filler,10,NA,38,NA,4-Natural,2024-05-08 08:10:06,Yes,Other
63e52fbd881a263f903bf720,comprehension,83,comprehension,39,No,No,2024-05-08 08:10:06,Yes,Other
63e52fbd881a263f903bf720,Filler,2,NA,40,NA,2-Unnatural,2024-05-08 08:10:06,Yes,Other
63e52fbd881a263f903bf720,comprehension,75,comprehension,41,No,No,2024-05-08 08:10:06,Yes,Other
63e52fbd881a263f903bf720,V-P-NP,12,other_NP,42,NA,4-Natural,2024-05-08 08:10:06,Yes,Other
63e52fbd881a263f903bf720,V-Prep-NP,6,of_NP,43,NA,2-Unnatural,2024-05-08 08:10:06,Yes,Other
63e52fbd881a263f903bf720,comprehension,18,comprehension,44,No,No,2024-05-08 08:10:06,Yes,Other
63e52fbd881a263f903bf720,Filler,5,NA,45,NA,2-Unnatural,2024-05-08 08:10:06,Yes,Other
63e52fbd881a263f903bf720,comprehension,78,comprehension,46,No,No,2024-05-08 08:10:06,Yes,Other
63e52fbd881a263f903bf720,Filler,8,NA,47,NA,5-Very Natural,2024-05-08 08:10:06,Yes,Other
63e52fbd881a263f903bf720,comprehension,81,comprehension,48,No,No,2024-05-08 08:10:06,Yes,Other
63e52fbd881a263f903bf720,Filler,6,NA,49,NA,3-Neutral,2024-05-08 08:10:06,Yes,Other
63e52fbd881a263f903bf720,comprehension,79,comprehension,50,No,No,2024-05-08 08:10:06,Yes,Other
63e52fbd881a263f903bf720,Filler,32,NA,51,NA,3-Neutral,2024-05-08 08:10:06,Yes,Other
63e52fbd881a263f903bf720,comprehension,105,comprehension,52,Yes,Yes,2024-05-08 08:10:06,Yes,Other
63e52fbd881a263f903bf720,Filler,11,NA,53,NA,1-Very Unnatural,2024-05-08 08:10:06,Yes,Other
63e52fbd881a263f903bf720,comprehension,84,comprehension,54,No,No,2024-05-08 08:10:06,Yes,Other
63e52fbd881a263f903bf720,V-P-NP,4,other_PP,55,NA,3-Neutral,2024-05-08 08:10:06,Yes,Other
63e52fbd881a263f903bf720,Filler,20,NA,56,NA,2-Unnatural,2024-05-08 08:10:06,Yes,Other
63e52fbd881a263f903bf720,comprehension,93,comprehension,57,No,No,2024-05-08 08:10:06,Yes,Other
63e52fbd881a263f903bf720,Filler,28,NA,58,NA,2-Unnatural,2024-05-08 08:10:06,Yes,Other
63e52fbd881a263f903bf720,comprehension,101,comprehension,59,Yes,Yes,2024-05-08 08:10:06,Yes,Other
63e52fbd881a263f903bf720,Filler,18,NA,60,NA,2-Unnatural,2024-05-08 08:10:06,Yes,Other
63e52fbd881a263f903bf720,comprehension,91,comprehension,61,No,No,2024-05-08 08:10:06,Yes,Other
63e52fbd881a263f903bf720,V-P-NP,2,other_PP,62,NA,1-Very Unnatural,2024-05-08 08:10:06,Yes,Other
63e52fbd881a263f903bf720,V-Prep-NP,11,of_PP,63,NA,2-Unnatural,2024-05-08 08:10:06,Yes,Other
63e52fbd881a263f903bf720,comprehension,34,comprehension,64,Yes,Yes,2024-05-08 08:10:06,Yes,Other
63e52fbd881a263f903bf720,V-Prep-NP,1,of_PP,65,NA,3-Neutral,2024-05-08 08:10:06,Yes,Other
63e52fbd881a263f903bf720,comprehension,3,comprehension,66,Yes,No,2024-05-08 08:10:06,Yes,Other
63e52fbd881a263f903bf720,V-Prep-NP,3,of_NP,67,NA,5-Very Natural,2024-05-08 08:10:06,Yes,Other
63e52fbd881a263f903bf720,comprehension,8,comprehension,68,Yes,Yes,2024-05-08 08:10:06,Yes,Other
63e52fbd881a263f903bf720,V-P-NP,6,other_NP,69,NA,1-Very Unnatural,2024-05-08 08:10:06,Yes,Other
63e52fbd881a263f903bf720,Filler,24,NA,70,NA,4-Natural,2024-05-08 08:10:06,Yes,Other
63e52fbd881a263f903bf720,comprehension,97,comprehension,71,Yes,Yes,2024-05-08 08:10:06,Yes,Other
63e52fbd881a263f903bf720,Filler,21,NA,72,NA,2-Unnatural,2024-05-08 08:10:06,Yes,Other
63e52fbd881a263f903bf720,comprehension,94,comprehension,73,Yes,Yes,2024-05-08 08:10:06,Yes,Other
63e52fbd881a263f903bf720,V-P-NP,8,other_base,74,NA,5-Very Natural,2024-05-08 08:10:06,Yes,Other
63e52fbd881a263f903bf720,V-Prep-NP,8,of_PP,75,NA,1-Very Unnatural,2024-05-08 08:10:06,Yes,Other
63e52fbd881a263f903bf720,comprehension,25,comprehension,76,No,No,2024-05-08 08:10:06,Yes,Other
63e52fbd881a263f903bf720,V-P-NP,7,other_PP,77,NA,3-Neutral,2024-05-08 08:10:06,Yes,Other
63e52fbd881a263f903bf720,Filler,13,NA,78,NA,3-Neutral,2024-05-08 08:10:06,Yes,Other
63e52fbd881a263f903bf720,comprehension,86,comprehension,79,No,No,2024-05-08 08:10:06,Yes,Other
63e52fbd881a263f903bf720,V-P-NP,5,other_PP,80,NA,2-Unnatural,2024-05-08 08:10:06,Yes,Other
63e52fbd881a263f903bf720,V-P-NP,1,other_base,81,NA,4-Natural,2024-05-08 08:10:06,Yes,Other
63e52fbd881a263f903bf720,Filler,27,NA,82,NA,4-Natural,2024-05-08 08:10:06,Yes,Other
63e52fbd881a263f903bf720,comprehension,100,comprehension,83,Yes,Yes,2024-05-08 08:10:06,Yes,Other
63e52fbd881a263f903bf720,Filler,30,NA,84,NA,5-Very Natural,2024-05-08 08:10:06,Yes,Other
63e52fbd881a263f903bf720,comprehension,103,comprehension,85,Yes,Yes,2024-05-08 08:10:06,Yes,Other
63e52fbd881a263f903bf720,Filler,15,NA,86,NA,4-Natural,2024-05-08 08:10:06,Yes,Other
63e52fbd881a263f903bf720,comprehension,88,comprehension,87,No,No,2024-05-08 08:10:06,Yes,Other
63e52fbd881a263f903bf720,Filler,26,NA,88,NA,2-Unnatural,2024-05-08 08:10:06,Yes,Other
63e52fbd881a263f903bf720,comprehension,99,comprehension,89,Yes,Yes,2024-05-08 08:10:06,Yes,Other
63e52fbd881a263f903bf720,Filler,1,NA,90,NA,4-Natural,2024-05-08 08:10:06,Yes,Other
63e52fbd881a263f903bf720,comprehension,74,comprehension,91,No,No,2024-05-08 08:10:06,Yes,Other
63e52fbd881a263f903bf720,V-Prep-NP,12,of_NP,92,NA,2-Unnatural,2024-05-08 08:10:06,Yes,Other
63e52fbd881a263f903bf720,comprehension,36,comprehension,93,No,No,2024-05-08 08:10:06,Yes,Other
63e52fbd881a263f903bf720,Filler,35,NA,94,NA,1-Very Unnatural,2024-05-08 08:10:06,Yes,Other
63e52fbd881a263f903bf720,comprehension,108,comprehension,95,Yes,Yes,2024-05-08 08:10:06,Yes,Other
63e52fbd881a263f903bf720,V-Prep-NP,9,of_NP,96,NA,2-Unnatural,2024-05-08 08:10:06,Yes,Other
63e52fbd881a263f903bf720,comprehension,27,comprehension,97,Yes,Yes,2024-05-08 08:10:06,Yes,Other
63e52fbd881a263f903bf720,Filler,9,NA,98,NA,3-Neutral,2024-05-08 08:10:06,Yes,Other
63e52fbd881a263f903bf720,comprehension,82,comprehension,99,No,Yes,2024-05-08 08:10:06,Yes,Other
63e52fbd881a263f903bf720,Filler,23,NA,100,NA,4-Natural,2024-05-08 08:10:06,Yes,Other
63e52fbd881a263f903bf720,comprehension,96,comprehension,101,Yes,Yes,2024-05-08 08:10:06,Yes,Other
63e52fbd881a263f903bf720,V-P-NP,3,other_NP,102,NA,5-Very Natural,2024-05-08 08:10:06,Yes,Other
63e52fbd881a263f903bf720,Filler,19,NA,103,NA,2-Unnatural,2024-05-08 08:10:06,Yes,Other
63e52fbd881a263f903bf720,comprehension,92,comprehension,104,No,No,2024-05-08 08:10:06,Yes,Other
63e52fbd881a263f903bf720,Filler,34,NA,105,NA,2-Unnatural,2024-05-08 08:10:06,Yes,Other
63e52fbd881a263f903bf720,comprehension,107,comprehension,106,Yes,Yes,2024-05-08 08:10:06,Yes,Other
63e52fbd881a263f903bf720,V-Prep-NP,2,of_base,107,NA,5-Very Natural,2024-05-08 08:10:06,Yes,Other
63e52fbd881a263f903bf720,comprehension,4,comprehension,108,No,Yes,2024-05-08 08:10:06,Yes,Other
63e52fbd881a263f903bf720,V-P-NP,10,other_base,109,NA,2-Unnatural,2024-05-08 08:10:06,Yes,Other
63e52fbd881a263f903bf720,Filler,37,NA,110,NA,5-Very Natural,2024-05-08 08:10:06,Yes,Other
63e52fbd881a263f903bf720,comprehension,110,comprehension,111,Yes,Yes,2024-05-08 08:10:06,Yes,Other
63e52fbd881a263f903bf720,Filler,17,NA,112,NA,4-Natural,2024-05-08 08:10:06,Yes,Other
63e52fbd881a263f903bf720,comprehension,90,comprehension,113,No,No,2024-05-08 08:10:06,Yes,Other
63e52fbd881a263f903bf720,Filler,14,NA,114,NA,3-Neutral,2024-05-08 08:10:06,Yes,Other
63e52fbd881a263f903bf720,comprehension,87,comprehension,115,No,No,2024-05-08 08:10:06,Yes,Other
5fefa037c9707d2dde068a38,Filler,31,NA,0,NA,4-Natural,2024-05-08 08:14:22,Yes,UK
5fefa037c9707d2dde068a38,comprehension,104,comprehension,1,Yes,Yes,2024-05-08 08:14:22,Yes,UK
5fefa037c9707d2dde068a38,V-P-NP,8,other_PP,2,NA,2-Unnatural,2024-05-08 08:14:22,Yes,UK
5fefa037c9707d2dde068a38,V-Prep-NP,8,of_base,3,NA,4-Natural,2024-05-08 08:14:22,Yes,UK
5fefa037c9707d2dde068a38,comprehension,23,comprehension,4,No,No,2024-05-08 08:14:22,Yes,UK
5fefa037c9707d2dde068a38,Filler,40,NA,5,NA,5-Very Natural,2024-05-08 08:14:22,Yes,UK
5fefa037c9707d2dde068a38,comprehension,113,comprehension,6,Yes,No,2024-05-08 08:14:22,Yes,UK
5fefa037c9707d2dde068a38,Filler,29,NA,7,NA,4-Natural,2024-05-08 08:14:22,Yes,UK
5fefa037c9707d2dde068a38,comprehension,102,comprehension,8,Yes,Yes,2024-05-08 08:14:22,Yes,UK
5fefa037c9707d2dde068a38,Filler,18,NA,9,NA,5-Very Natural,2024-05-08 08:14:22,Yes,UK
5fefa037c9707d2dde068a38,comprehension,91,comprehension,10,No,No,2024-05-08 08:14:22,Yes,UK
5fefa037c9707d2dde068a38,V-Prep-NP,2,of_base,11,NA,4-Natural,2024-05-08 08:14:22,Yes,UK
5fefa037c9707d2dde068a38,comprehension,4,comprehension,12,No,No,2024-05-08 08:14:22,Yes,UK
5fefa037c9707d2dde068a38,Filler,37,NA,13,NA,4-Natural,2024-05-08 08:14:22,Yes,UK
5fefa037c9707d2dde068a38,comprehension,110,comprehension,14,Yes,Yes,2024-05-08 08:14:22,Yes,UK
5fefa037c9707d2dde068a38,Filler,34,NA,15,NA,4-Natural,2024-05-08 08:14:22,Yes,UK
5fefa037c9707d2dde068a38,comprehension,107,comprehension,16,Yes,Yes,2024-05-08 08:14:22,Yes,UK
5fefa037c9707d2dde068a38,Filler,6,NA,17,NA,3-Neutral,2024-05-08 08:14:22,Yes,UK
5fefa037c9707d2dde068a38,comprehension,79,comprehension,18,No,No,2024-05-08 08:14:22,Yes,UK
5fefa037c9707d2dde068a38,Filler,5,NA,19,NA,4-Natural,2024-05-08 08:14:22,Yes,UK
5fefa037c9707d2dde068a38,comprehension,78,comprehension,20,No,No,2024-05-08 08:14:22,Yes,UK
5fefa037c9707d2dde068a38,Filler,27,NA,21,NA,4-Natural,2024-05-08 08:14:22,Yes,UK
5fefa037c9707d2dde068a38,comprehension,100,comprehension,22,Yes,Yes,2024-05-08 08:14:22,Yes,UK
5fefa037c9707d2dde068a38,V-P-NP,4,other_base,23,NA,5-Very Natural,2024-05-08 08:14:22,Yes,UK
5fefa037c9707d2dde068a38,Filler,12,NA,24,NA,4-Natural,2024-05-08 08:14:22,Yes,UK
5fefa037c9707d2dde068a38,comprehension,85,comprehension,25,No,No,2024-05-08 08:14:22,Yes,UK
5fefa037c9707d2dde068a38,Filler,2,NA,26,NA,3-Neutral,2024-05-08 08:14:22,Yes,UK
5fefa037c9707d2dde068a38,comprehension,75,comprehension,27,No,No,2024-05-08 08:14:22,Yes,UK
5fefa037c9707d2dde068a38,V-P-NP,11,other_base,28,NA,5-Very Natural,2024-05-08 08:14:22,Yes,UK
5fefa037c9707d2dde068a38,Filler,39,NA,29,NA,4-Natural,2024-05-08 08:14:22,Yes,UK
5fefa037c9707d2dde068a38,comprehension,112,comprehension,30,Yes,Yes,2024-05-08 08:14:22,Yes,UK
5fefa037c9707d2dde068a38,Filler,38,NA,31,NA,4-Natural,2024-05-08 08:14:22,Yes,UK
5fefa037c9707d2dde068a38,comprehension,111,comprehension,32,Yes,Yes,2024-05-08 08:14:22,Yes,UK
5fefa037c9707d2dde068a38,V-P-NP,9,other_NP,33,NA,5-Very Natural,2024-05-08 08:14:22,Yes,UK
5fefa037c9707d2dde068a38,Filler,19,NA,34,NA,4-Natural,2024-05-08 08:14:22,Yes,UK
5fefa037c9707d2dde068a38,comprehension,92,comprehension,35,No,No,2024-05-08 08:14:22,Yes,UK
5fefa037c9707d2dde068a38,Filler,21,NA,36,NA,4-Natural,2024-05-08 08:14:22,Yes,UK
5fefa037c9707d2dde068a38,comprehension,94,comprehension,37,Yes,Yes,2024-05-08 08:14:22,Yes,UK
5fefa037c9707d2dde068a38,V-Prep-NP,10,of_base,38,NA,4-Natural,2024-05-08 08:14:22,Yes,UK
5fefa037c9707d2dde068a38,comprehension,29,comprehension,39,No,No,2024-05-08 08:14:22,Yes,UK
5fefa037c9707d2dde068a38,Filler,13,NA,40,NA,4-Natural,2024-05-08 08:14:22,Yes,UK
5fefa037c9707d2dde068a38,comprehension,86,comprehension,41,No,No,2024-05-08 08:14:22,Yes,UK
5fefa037c9707d2dde068a38,Filler,23,NA,42,NA,3-Neutral,2024-05-08 08:14:22,Yes,UK
5fefa037c9707d2dde068a38,comprehension,96,comprehension,43,Yes,Yes,2024-05-08 08:14:22,Yes,UK
5fefa037c9707d2dde068a38,Filler,20,NA,44,NA,3-Neutral,2024-05-08 08:14:22,Yes,UK
5fefa037c9707d2dde068a38,comprehension,93,comprehension,45,No,No,2024-05-08 08:14:22,Yes,UK
5fefa037c9707d2dde068a38,Filler,25,NA,46,NA,2-Unnatural,2024-05-08 08:14:22,Yes,UK
5fefa037c9707d2dde068a38,comprehension,98,comprehension,47,Yes,Yes,2024-05-08 08:14:22,Yes,UK
5fefa037c9707d2dde068a38,V-Prep-NP,4,of_PP,48,NA,2-Unnatural,2024-05-08 08:14:22,Yes,UK
5fefa037c9707d2dde068a38,comprehension,13,comprehension,49,No,No,2024-05-08 08:14:22,Yes,UK
5fefa037c9707d2dde068a38,V-Prep-NP,7,of_NP,50,NA,2-Unnatural,2024-05-08 08:14:22,Yes,UK
5fefa037c9707d2dde068a38,comprehension,21,comprehension,51,Yes,Yes,2024-05-08 08:14:22,Yes,UK
5fefa037c9707d2dde068a38,V-P-NP,7,other_NP,52,NA,4-Natural,2024-05-08 08:14:22,Yes,UK
5fefa037c9707d2dde068a38,V-Prep-NP,11,of_PP,53,NA,2-Unnatural,2024-05-08 08:14:22,Yes,UK
5fefa037c9707d2dde068a38,comprehension,34,comprehension,54,Yes,Yes,2024-05-08 08:14:22,Yes,UK
5fefa037c9707d2dde068a38,Filler,32,NA,55,NA,3-Neutral,2024-05-08 08:14:22,Yes,UK
5fefa037c9707d2dde068a38,comprehension,105,comprehension,56,Yes,Yes,2024-05-08 08:14:22,Yes,UK
5fefa037c9707d2dde068a38,Filler,11,NA,57,NA,2-Unnatural,2024-05-08 08:14:22,Yes,UK
5fefa037c9707d2dde068a38,comprehension,84,comprehension,58,No,No,2024-05-08 08:14:22,Yes,UK
5fefa037c9707d2dde068a38,Filler,24,NA,59,NA,4-Natural,2024-05-08 08:14:22,Yes,UK
5fefa037c9707d2dde068a38,comprehension,97,comprehension,60,Yes,Yes,2024-05-08 08:14:22,Yes,UK
5fefa037c9707d2dde068a38,Filler,17,NA,61,NA,4-Natural,2024-05-08 08:14:22,Yes,UK
5fefa037c9707d2dde068a38,comprehension,90,comprehension,62,No,No,2024-05-08 08:14:22,Yes,UK
5fefa037c9707d2dde068a38,Filler,26,NA,63,NA,4-Natural,2024-05-08 08:14:22,Yes,UK
5fefa037c9707d2dde068a38,comprehension,99,comprehension,64,Yes,Yes,2024-05-08 08:14:22,Yes,UK
5fefa037c9707d2dde068a38,V-P-NP,1,other_PP,65,NA,2-Unnatural,2024-05-08 08:14:22,Yes,UK
5fefa037c9707d2dde068a38,V-P-NP,12,other_base,66,NA,4-Natural,2024-05-08 08:14:22,Yes,UK
5fefa037c9707d2dde068a38,Filler,28,NA,67,NA,4-Natural,2024-05-08 08:14:22,Yes,UK
5fefa037c9707d2dde068a38,comprehension,101,comprehension,68,Yes,Yes,2024-05-08 08:14:22,Yes,UK
5fefa037c9707d2dde068a38,V-P-NP,6,other_NP,69,NA,2-Unnatural,2024-05-08 08:14:22,Yes,UK
5fefa037c9707d2dde068a38,Filler,4,NA,70,NA,3-Neutral,2024-05-08 08:14:22,Yes,UK
5fefa037c9707d2dde068a38,comprehension,77,comprehension,71,No,No,2024-05-08 08:14:22,Yes,UK
5fefa037c9707d2dde068a38,Filler,7,NA,72,NA,4-Natural,2024-05-08 08:14:22,Yes,UK
5fefa037c9707d2dde068a38,comprehension,80,comprehension,73,No,No,2024-05-08 08:14:22,Yes,UK
5fefa037c9707d2dde068a38,V-Prep-NP,6,of_NP,74,NA,2-Unnatural,2024-05-08 08:14:22,Yes,UK
5fefa037c9707d2dde068a38,Filler,16,NA,76,NA,4-Natural,2024-05-08 08:14:22,Yes,UK
5fefa037c9707d2dde068a38,V-Prep-NP,3,of_NP,78,NA,3-Neutral,2024-05-08 08:14:22,Yes,UK
5fefa037c9707d2dde068a38,comprehension,8,comprehension,79,Yes,No,2024-05-08 08:14:22,Yes,UK
5fefa037c9707d2dde068a38,V-P-NP,10,other_PP,80,NA,2-Unnatural,2024-05-08 08:14:22,Yes,UK
5fefa037c9707d2dde068a38,Filler,15,NA,81,NA,4-Natural,2024-05-08 08:14:22,Yes,UK
5fefa037c9707d2dde068a38,comprehension,88,comprehension,82,No,No,2024-05-08 08:14:22,Yes,UK
5fefa037c9707d2dde068a38,V-Prep-NP,12,of_PP,83,NA,3-Neutral,2024-05-08 08:14:22,Yes,UK
5fefa037c9707d2dde068a38,comprehension,37,comprehension,84,No,No,2024-05-08 08:14:22,Yes,UK
5fefa037c9707d2dde068a38,Filler,22,NA,85,NA,5-Very Natural,2024-05-08 08:14:22,Yes,UK
5fefa037c9707d2dde068a38,comprehension,95,comprehension,86,Yes,Yes,2024-05-08 08:14:22,Yes,UK
5fefa037c9707d2dde068a38,Filler,10,NA,87,NA,5-Very Natural,2024-05-08 08:14:22,Yes,UK
5fefa037c9707d2dde068a38,comprehension,83,comprehension,88,No,No,2024-05-08 08:14:22,Yes,UK
5fefa037c9707d2dde068a38,Filler,1,NA,89,NA,4-Natural,2024-05-08 08:14:22,Yes,UK
5fefa037c9707d2dde068a38,comprehension,74,comprehension,90,No,No,2024-05-08 08:14:22,Yes,UK
5fefa037c9707d2dde068a38,Filler,14,NA,91,NA,3-Neutral,2024-05-08 08:14:22,Yes,UK
5fefa037c9707d2dde068a38,comprehension,87,comprehension,92,No,No,2024-05-08 08:14:22,Yes,UK
5fefa037c9707d2dde068a38,V-P-NP,2,other_PP,93,NA,2-Unnatural,2024-05-08 08:14:22,Yes,UK
5fefa037c9707d2dde068a38,Filler,3,NA,94,NA,4-Natural,2024-05-08 08:14:22,Yes,UK
5fefa037c9707d2dde068a38,comprehension,76,comprehension,95,No,No,2024-05-08 08:14:22,Yes,UK
5fefa037c9707d2dde068a38,V-P-NP,5,other_base,96,NA,4-Natural,2024-05-08 08:14:22,Yes,UK
5fefa037c9707d2dde068a38,Filler,30,NA,97,NA,4-Natural,2024-05-08 08:14:22,Yes,UK
5fefa037c9707d2dde068a38,comprehension,103,comprehension,98,Yes,Yes,2024-05-08 08:14:22,Yes,UK
5fefa037c9707d2dde068a38,V-Prep-NP,1,of_base,99,NA,4-Natural,2024-05-08 08:14:22,Yes,UK
5fefa037c9707d2dde068a38,comprehension,1,comprehension,100,Yes,Yes,2024-05-08 08:14:22,Yes,UK
